time,PM10,apparentTemperature,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,no precip,rain,sleet,snow,Clear,Drizzle,Foggy,Mostly Cloudy,Overcast,Partly Cloudy
11/21/15 19:00,134.97,62.39,0.75,44.59,0.52,0,0,995.4566667,62.39,0,6.216,150,,16.1,1,0,0,0,0,0,0,1,0,0
11/21/15 20:00,106.2866667,64.2,1,44.59,0.49,0,0,994.9633333,64.2,0,6.216,150,,16.1,1,0,0,0,0,0,0,0,1,0
11/21/15 21:00,,61.3,1,45,0.55,0,0,994.47,61.3,0,6.216,166,15.43,15.43,1,0,0,0,0,0,0,0,1,0
11/21/15 22:00,48.92,65.68,1,41.99,0.42,0,0,994.3333333,65.68,0,6.216,127,17.76,17.76,1,0,0,0,0,0,0,0,1,0
11/21/15 23:00,43.695,64.3,0.75,43,0.46,0,0,994.1966667,64.3,0,6.216,117,29.61,17.29,1,0,0,0,0,0,0,1,0,0
11/22/15 0:00,38.47,66.89,0.75,38.84,0.36,0,0,994.06,66.89,0,6.216,145,29.98,16.1,1,0,0,0,0,0,0,1,0,0
11/22/15 1:00,26.58,60.6,0.44,44.59,0.56,0,0,993.9433333,60.6,0,6.216,110,25.28,19.68,1,0,0,0,0,0,0,0,0,1
11/22/15 2:00,28.39,62.39,0.44,44.59,0.52,0,0,993.8266667,62.39,0,6.216,120,,20.8,1,0,0,0,0,0,0,0,0,1
11/22/15 3:00,,66.01,0.78,39.84,0.38,0,0,993.71,66.01,0,6.216,140,29.98,20.39,1,0,0,0,0,0,0,1,0,0
11/22/15 4:00,32.01,64.2,1,44.59,0.49,0,0,994.2533333,64.2,0,6.216,140,29.98,18.36,1,0,0,0,0,0,0,0,1,0
11/22/15 5:00,30.19,64.2,1,44.59,0.49,0,0,994.7966667,64.2,0,6.216,210,29.98,9.18,1,0,0,0,0,0,0,0,1,0
11/22/15 6:00,17.53,62.78,1,45.47,0.53,0,0,995.34,62.78,0,6.216,185,23.04,11.13,1,0,0,0,0,0,0,0,1,0
11/22/15 7:00,14.73,60.6,1,49.99,0.68,0,0,996.5033333,60.6,0,6.216,,31.09,0,1,0,0,0,0,0,0,0,1,0
11/22/15 8:00,22.27,58.8,1,51.79,0.78,0,0,997.6666667,58.8,1,6.216,11,,6.93,1,0,0,0,0,0,0,0,1,0
11/22/15 9:00,23.28333333,56.58,1,52.48,0.86,0,0,998.83,56.58,1,6.216,265,,4.62,1,0,0,0,0,0,0,0,1,0
11/22/15 10:00,,58.8,0.75,53.59,0.83,0,0,999.0133333,58.8,2,6.216,,,0,1,0,0,0,0,0,0,1,0,0
11/22/15 11:00,25.31,58.8,0.75,53.59,0.83,0,0,999.1966667,58.8,2,6.216,,,0,1,0,0,0,0,0,0,1,0,0
11/22/15 12:00,29.485,56.87,1,52.68,0.86,0,0,999.38,56.87,1,6.216,282,,5.67,1,0,0,0,0,0,0,0,1,0
11/22/15 13:00,33.66,57,0.75,53.59,0.88,0,0,1000.753333,57,1,6.216,281,,2.24,1,0,0,0,0,0,0,1,0,0
11/22/15 14:00,25.94,55.2,1,53.59,0.94,0,0,1002.126667,55.2,0,6.216,300,,2.24,1,0,0,0,0,0,0,0,1,0
11/22/15 15:00,26,55.2,1,53.59,0.94,0,0,1003.5,55.2,0,6.216,230,,2.24,1,0,0,0,0,0,0,0,1,0
11/22/15 16:00,44.85,55.2,1,51.79,0.88,0,0,1004.643333,55.2,0,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/22/15 17:00,48.13,53.39,1,51.79,0.94,0,0,1005.786667,53.39,0,6.216,300,,9.18,1,0,0,0,0,0,0,0,1,0
11/22/15 18:00,40.39,51.92,1,43.33,0.72,0,0,1006.93,51.92,0,6.216,254,,9.36,1,0,0,0,0,0,0,0,1,0
11/22/15 19:00,12.22,53.39,1,42.8,0.67,0,0,1007.71,53.39,0,6.216,290,,4.69,1,0,0,0,0,0,0,0,1,0
11/22/15 20:00,24.57,51.59,0.75,46.41,0.82,0,0,1008.49,51.59,0,6.216,300,,2.24,1,0,0,0,0,0,0,1,0,0
11/22/15 21:00,25.5,50.16,0.68,43.58,0.78,0,0,1009.27,50.16,0,6.216,180,,7.86,1,0,0,0,0,0,0,1,0,0
11/22/15 22:00,26.43,48.62,0.44,43.2,0.81,0,0,1010.243333,48.62,0,6.216,,0,0,1,0,0,0,0,0,0,0,0,1
11/22/15 23:00,40.505,47.49,0.19,41.79,0.8,0,0,1011.216667,47.49,0,6.216,110,2.56,2.56,1,0,0,0,0,0,0,0,0,1
11/23/15 0:00,54.58,43.38,0.27,40.67,0.81,0,0,1012.19,46.11,0,6.216,234,5.43,5.43,1,0,0,0,0,0,0,0,0,1
11/23/15 1:00,46.395,42.65,0,38.81,0.86,0,0,1013.036667,42.65,0,6.216,60,1.71,1.71,1,0,0,0,1,0,0,0,0,0
11/23/15 2:00,38.21,39.02,0,39.02,1,0,0,1013.883333,39.02,0,6.216,101,,1.11,1,0,0,0,1,0,0,0,0,0
11/23/15 3:00,34.21,38.86,0.35,39.41,0.87,0,0,1014.73,42.96,0,6.216,228,,6.72,1,0,0,0,0,0,0,0,0,1
11/23/15 4:00,32.12,39.02,0.19,37.4,0.94,0,0,1015.716667,39.02,0,6.216,110,,1.11,1,0,0,0,0,0,0,0,0,1
11/23/15 5:00,30.03,37.19,0.19,37.19,1,0,0,1016.703333,37.19,0,6.216,90,,2.24,1,0,0,0,0,0,0,0,0,1
11/23/15 6:00,34.49,42.02,0.43,37.74,0.85,0,0,1017.69,42.02,0,4.346,256,,2.24,1,0,0,0,0,0,0,0,0,1
11/23/15 7:00,37.38,39.02,0,39.02,1,0,0,1018.246667,39.02,0,4.974,,,1.16,1,0,0,0,1,0,0,0,0,0
11/23/15 8:00,40.3,42.6,0,42.6,1,0,0,1018.803333,42.6,1,4.974,290,,1.11,1,0,0,0,1,0,0,0,0,0
11/23/15 9:00,43.22,53.68,0.27,42.62,0.66,0,0,1019.36,53.68,2,6.216,114,,2.24,1,0,0,0,0,0,0,0,0,1
11/23/15 10:00,44.33,51.59,0.75,46.41,0.82,0,0,1019.06,51.59,2,6.216,11,,2.24,1,0,0,0,0,0,0,1,0,0
11/23/15 11:00,,55.2,0.19,46.41,0.72,0,0,1018.76,55.2,2,6.216,71,,2.24,1,0,0,0,0,0,0,0,0,1
11/23/15 12:00,46.55,57.43,0.55,43.45,0.6,0,0,1018.46,57.43,1,6.216,104,,2.24,1,0,0,0,0,0,0,1,0,0
11/23/15 13:00,36.61,55.2,0.44,48.2,0.77,0,0,1018.54,55.2,1,6.216,191,,2.24,1,0,0,0,0,0,0,0,0,1
11/23/15 14:00,37.3,57,0.44,48.2,0.72,0,0,1018.62,57,0,6.216,131,,3.36,1,0,0,0,0,0,0,0,0,1
11/23/15 15:00,43.79,56.25,0.75,44.08,0.64,0,0,1018.7,56.25,0,6.216,0,,4.48,1,0,0,0,0,0,0,1,0,0
11/23/15 16:00,70.76,51.59,0.44,44.59,0.77,0,0,1019.073333,51.59,0,6.216,41,,10.29,1,0,0,0,0,0,0,0,0,1
11/23/15 17:00,65.42,43.46,0.44,41,0.77,0,0,1019.446667,48,0,6.216,41,,10.29,1,0,0,0,0,0,0,0,0,1
11/23/15 18:00,81.14,51.4,0.77,41.31,0.68,0,0,1019.82,51.4,0,6.216,40,,6.72,1,0,0,0,0,0,0,1,0,0
11/23/15 19:00,96.79,41.65,0.75,41,0.82,0,0,1020.246667,46.21,0,6.216,41,,9.18,1,0,0,0,0,0,0,1,0,0
11/23/15 20:00,122.29,43.97,0.75,41,0.82,0,0,1020.673333,46.21,0,6.216,11,,4.69,1,0,0,0,0,0,0,1,0,0
11/23/15 21:00,83.11,45.33,0.9,43.14,0.82,0,0,1021.1,48.35,0,6.216,90,,6.72,1,0,0,0,0,0,0,0,1,0
11/23/15 22:00,75.7,42.97,0.75,42.8,0.94,0,0,1021.218333,44.39,0,6.216,11,,3.36,1,0,0,0,0,0,0,1,0,0
11/23/15 23:00,67.01666667,44.39,1,42.8,0.94,0,0,1021.336667,44.39,0,4.974,,,0,1,0,0,0,0,0,0,0,1,0
11/24/15 0:00,,49.82,1,43.86,0.8,0,0,1021.455,49.82,0,4.974,200,,1.75,1,0,0,0,0,0,0,0,1,0
11/24/15 1:00,49.65,44.39,1,41,0.88,0,0,,44.39,0,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/24/15 2:00,26.34,37.2,1,41,0.94,0,0,,42.6,0,6.216,20,,9.18,1,0,0,0,0,0,0,0,1,0
11/24/15 3:00,24.36,40.31,1,40.64,0.86,0,0,1021.81,44.72,0,6.216,0,,8.05,1,0,0,0,0,0,0,0,1,0
11/24/15 4:00,27.08,36.74,1,39.22,0.88,0,0,1022.063333,42.6,0,6.216,30,,10.29,1,0,0,0,0,0,0,0,1,0
11/24/15 5:00,25.37,42.6,1,39.22,0.88,0,0,1022.316667,42.6,0,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/24/15 6:00,21.45,42.67,1,40.37,0.86,0,0,1022.57,44.25,0,6.216,73,,3.51,1,0,0,0,0,0,0,0,1,0
11/24/15 7:00,25.58,40.92,0.75,39.22,0.88,0,0,1022.5,42.6,0,6.216,30,,3.36,1,0,0,0,0,0,0,1,0,0
11/24/15 8:00,29.71,44.39,0.75,41,0.88,0,0,1022.43,44.39,1,6.216,,,0,1,0,0,0,0,0,0,1,0,0
11/24/15 9:00,33.645,45.23,1,42.18,0.83,0,0,1022.36,47.16,1,6.216,180,,4.48,1,0,0,0,0,0,0,0,1,0
11/24/15 10:00,37.58,46.21,1,41,0.82,0,0,1021.803333,46.21,2,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/24/15 11:00,42.88,48,0.75,41,0.77,0,0,1021.246667,48,2,6.216,350,,1.11,1,0,0,0,0,0,0,1,0,0
11/24/15 12:00,48.505,46.65,1,42.8,0.81,0,0,1020.69,48.38,1,6.216,11,,4.48,1,0,0,0,0,0,0,0,1,0
11/24/15 13:00,54.13,48,1,42.8,0.82,0,0,1020.41,48,1,6.216,300,,1.11,1,0,0,0,0,0,0,0,1,0
11/24/15 14:00,52.915,48,1,42.8,0.82,0,0,1020.13,48,0,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/24/15 15:00,51.7,46.55,0.88,43.82,0.82,0,0,1019.85,48.99,0,6.216,50,,5.82,1,0,0,0,0,0,0,0,1,0
11/24/15 16:00,69.77,43.97,0.75,42.8,0.88,0,0,1020.016667,46.21,0,6.216,20,,4.69,1,0,0,0,0,0,0,1,0,0
11/24/15 17:00,67.945,43.97,0.75,42.8,0.88,0,0,1020.183333,46.21,0,6.216,30,,4.69,1,0,0,0,0,0,0,1,0,0
11/24/15 18:00,66.12,42.65,1,42.03,0.86,0,0,1020.35,45.9,0,6.216,18,,6.24,1,0,0,0,0,0,0,0,1,0
11/24/15 19:00,59.165,39.41,0.75,39.22,0.82,0,0,1020.116667,44.39,0,6.216,50,,9.18,1,0,0,0,0,0,0,1,0,0
11/24/15 20:00,52.21,41.09,0.75,39.22,0.82,0,0,1019.883333,44.39,0,6.216,50,,5.82,1,0,0,0,0,0,0,1,0,0
11/24/15 21:00,45.78,41.94,1,41.52,0.86,0,0,1019.65,45.61,0,6.216,340,,6.93,1,0,0,0,0,0,0,0,1,0
11/24/15 22:00,46.89,39.76,1,39.22,0.88,0,0,1019.116667,42.6,0,6.216,41,,4.69,1,0,0,0,0,0,0,0,1,0
11/24/15 23:00,46.01,39.76,1,39.22,0.88,0,0,1018.583333,42.6,0,6.216,30,,4.69,1,0,0,0,0,0,0,0,1,0
11/25/15 0:00,45.13,43.16,1,41.54,0.86,0,0,1018.05,45.51,0,6.216,0,,4.69,1,0,0,0,0,0,0,0,1,0
11/25/15 1:00,43.65,39.76,1,39.22,0.88,0,0,1017.27,42.6,0,6.216,41,,4.69,1,0,0,0,0,0,0,0,1,0
11/25/15 2:00,39.34,39.76,1,39.22,0.88,0,0,1016.49,42.6,0,6.216,41,,4.69,1,0,0,0,0,0,0,0,1,0
11/25/15 3:00,40.06,42.49,1,41.16,0.87,0,0,1015.71,44.77,0,6.216,87,,4.42,1,0,0,0,0,0,0,0,1,0
11/25/15 4:00,37.17,38.96,1,39.22,0.88,0,0,1015.34,42.6,0,6.216,41,,5.82,1,0,0,0,0,0,0,0,1,0
11/25/15 5:00,,38.96,1,39.22,0.88,0,0,1014.97,42.6,0,6.216,41,,5.82,1,0,0,0,0,0,0,0,1,0
11/25/15 6:00,31.39,42.1,1,39.76,0.83,0,0,1014.6,44.47,0,6.216,39,,4.48,1,0,0,0,0,0,0,0,1,0
11/25/15 7:00,29.21,39.76,1,39.22,0.88,0,0,1014.306667,42.6,0,6.216,41,,4.69,1,0,0,0,0,0,0,0,1,0
11/25/15 8:00,34.81,38.3,1,39.22,0.88,0,0,1014.013333,42.6,1,6.216,30,,6.93,1,0,0,0,0,0,0,0,1,0
11/25/15 9:00,40.41,42.84,1,42.21,0.89,0,0,1013.72,45.4,1,6.216,85,,4.96,1,0,0,0,0,0,0,0,1,0
11/25/15 10:00,47.285,41.85,1,41,0.88,0,0,1012.203333,44.39,2,6.216,41,,4.69,1,0,0,0,0,0,0,0,1,0
11/25/15 11:00,54.16,44.39,1,41,0.88,0,0,1010.686667,44.39,1,4.974,,,0,1,0,0,0,0,0,0,0,1,0
11/25/15 12:00,53.32,44.43,1,43.21,0.88,0,0,1009.17,46.47,1,2.175,,,4.48,1,0,0,0,0,0,0,0,1,0
11/25/15 13:00,60.755,44.39,1,42.8,0.94,0,0,1007.926667,44.39,1,1.555,71,,1.11,1,0,0,0,0,0,1,0,0,0
11/25/15 14:00,68.19,44.39,1,42.8,0.94,0,0,1006.683333,44.39,0,1.675,,,0,1,0,0,0,0,0,1,0,0,0
11/25/15 15:00,69.39,42.36,1,42.94,0.89,0,0,1005.44,45.96,0,3.73,140,,6.93,1,0,0,0,0,0,0,0,1,0
11/25/15 16:00,60.86,41.85,1,42.8,0.94,0,0,1004.993333,44.39,0,6.216,20,,4.69,1,0,0,0,0,0,0,0,1,0
11/25/15 17:00,65.6,42.97,1,42.8,0.94,0,0,1004.546667,44.39,0,3.73,311,,3.36,1,0,0,0,0,0,0,0,1,0
11/25/15 18:00,95.95,44.39,1,42.8,0.94,0,0,1004.1,44.39,0,3.73,230,,1.11,1,0,0,0,0,0,0,0,1,0
11/25/15 19:00,101.68,44.39,1,44.39,1,0,0,1003.276667,44.39,0,3.73,,,0,1,0,0,0,0,0,0,0,1,0
11/25/15 20:00,78.95,45.39,1,43.84,0.94,0,0,1002.453333,45.39,0,3.73,,0,0,1,0,0,0,0,0,0,0,1,0
11/25/15 21:00,61.5,47.05,1,43.18,0.86,0,0,1001.63,47.05,0,3.108,334,2.83,2.83,1,0,0,0,0,0,0,0,1,0
11/25/15 22:00,80.69,46.78,1,43.84,0.89,0,0,1001.163333,46.78,0,2.175,60,0.85,0.85,1,0,0,0,0,0,0,0,1,0
11/25/15 23:00,59.405,39.91,1,41,0.88,0,0,1000.696667,44.39,0,6.216,41,,8.05,1,0,0,0,0,0,0,0,1,0
11/26/15 0:00,38.12,41.67,1,40.62,0.85,0,0,1000.23,44.87,0,6.216,327,,5.82,1,0,0,0,0,0,0,0,1,0
11/26/15 1:00,35.25,41.09,1,41,0.88,0,0,1000.32,44.39,0,6.216,30,,5.82,1,0,0,0,0,0,0,0,1,0
11/26/15 2:00,30.04,41.85,1,41,0.88,0,0,1000.41,44.39,0,6.216,50,,4.69,1,0,0,0,0,0,0,0,1,0
11/26/15 3:00,26.19,41.24,1,39.55,0.8,0,0,1000.5,45.35,0,6.216,19,,7.7,1,0,0,0,0,0,0,0,1,0
11/26/15 4:00,21.87,39.41,1,39.22,0.82,0,0,1000.833333,44.39,0,6.216,20,,9.18,1,0,0,0,0,0,0,0,1,0
11/26/15 5:00,21.27,36.74,1,37.4,0.82,0,0,1001.166667,42.6,0,6.216,20,,10.29,1,0,0,0,0,0,0,0,1,0
11/26/15 6:00,19.15,39.1,1,37.79,0.79,0,0,1001.5,43.89,0,6.216,25,,8.48,1,0,0,0,0,0,0,0,1,0
11/26/15 7:00,28.39,38.96,1,37.4,0.82,0,0,1001.966667,42.6,0,6.216,41,,5.82,1,0,0,0,0,0,0,0,1,0
11/26/15 8:00,28.69,41.85,1,39.22,0.82,0,0,1002.433333,44.39,1,6.216,41,,4.69,1,0,0,0,0,0,0,0,1,0
11/26/15 9:00,28.34,42.31,1,37.4,0.75,0,0,1002.9,45.01,1,6.216,340,,5.07,1,0,0,0,0,0,0,0,1,0
11/26/15 10:00,27.215,39.91,1,39.22,0.82,0,0,1003.336667,44.39,2,6.216,20,,8.05,1,0,0,0,0,0,0,0,1,0
11/26/15 11:00,26.09,42.12,1,39.22,0.76,0,0,1003.773333,46.21,1,6.216,20,,8.05,1,0,0,0,0,0,0,0,1,0
11/26/15 12:00,38.81,44.59,1,39.35,0.73,0,0,1004.21,47.73,1,6.216,3,,6.72,1,0,0,0,0,0,0,0,1,0
11/26/15 13:00,44.61,48,1,41,0.77,0,0,1004.306667,48,1,6.216,281,,2.24,1,0,0,0,0,0,0,0,1,0
11/26/15 14:00,46.82,48,1,41,0.77,0,0,1004.403333,48,0,6.216,311,,2.24,1,0,0,0,0,0,0,0,1,0
11/26/15 15:00,44.88,42.14,1,37.89,0.74,0,0,1004.5,45.59,0,6.216,342,,6.49,1,0,0,0,0,0,0,0,1,0
11/26/15 16:00,39.89,41.09,1,37.4,0.76,0,0,1004.993333,44.39,0,6.216,41,,5.82,1,0,0,0,0,0,0,0,1,0
11/26/15 17:00,41.43,39.41,1,37.4,0.76,0,0,1005.486667,44.39,0,6.216,30,,9.18,1,0,0,0,0,0,0,0,1,0
11/26/15 18:00,42.68,39.94,1,35.82,0.74,0,0,1005.98,43.72,0,6.216,342,6.44,6.44,1,0,0,0,0,0,0,0,1,0
11/26/15 19:00,37.4,39.41,1,36.06,0.75,0,0,1006.526667,43.55,0,6.216,41,7.01,7.01,1,0,0,0,0,0,0,0,1,0
11/26/15 20:00,,39.13,1,35.68,0.74,0,0,1007.073333,43.32,0,6.216,41,7.01,7.01,1,0,0,0,0,0,0,0,1,0
11/26/15 21:00,26.84,37.61,1,35.29,0.76,0,0,1007.62,42.43,0,6.216,347,7.88,7.88,1,0,0,0,0,0,0,0,1,0
11/26/15 22:00,30.46,40.51,1,35.45,0.74,0,0,1007.796667,43.08,0,6.216,30,4.44,4.44,1,0,0,0,0,0,0,0,1,0
11/26/15 23:00,26.63,37.98,1,36.52,0.82,0,0,1007.973333,41.47,0,6.216,20,5.29,5.29,1,0,0,0,0,0,0,0,1,0
11/27/15 0:00,22.8,37.78,1,36.13,0.83,0,0,1008.15,40.82,0,6.216,335,,4.56,1,0,0,0,0,0,0,0,1,0
11/27/15 1:00,22.18,39.02,1,37.4,0.94,0,0,1008.106667,39.02,0,4.974,,,0,1,0,0,0,0,0,0,0,1,0
11/27/15 2:00,24.75,39.02,1,37.4,0.94,0,0,1008.063333,39.02,0,4.974,,,0,1,0,0,0,0,0,0,0,1,0
11/27/15 3:00,17.19,34.7,1,35.68,0.87,0,0,1008.02,39.33,0,3.73,310,,6.4,1,0,0,0,0,0,0,0,1,0
11/27/15 4:00,15.64,39.02,1,37.4,0.94,0,0,1008.05,39.02,0,3.73,,,0,1,0,0,0,0,0,0,0,1,0
11/27/15 5:00,14.09,34.76,1,35.59,0.94,0,0,1008.08,37.19,0,6.216,290,,3.36,1,0,0,0,0,0,0,0,1,0
11/27/15 6:00,11.28,33.05,1,35.05,0.9,0,0,1008.11,37.67,0,4.974,278,,5.9,1,0,0,0,0,0,0,0,1,0
11/27/15 7:00,9.48,37.19,1,35.59,0.94,0,0,1008.456667,37.19,0,3.73,,,0,1,0,0,0,0,0,0,0,1,0
11/27/15 8:00,10.63,37.19,1,35.59,0.94,0,0,1008.803333,37.19,1,3.108,240,,2.24,1,0,0,0,0,0,0,0,1,0
11/27/15 9:00,11.78,31.09,1,34.59,0.87,0,0,1009.15,38.16,1,3.108,272,,10.62,1,0,0,0,0,0,0,0,1,0
11/27/15 10:00,11.615,33.44,1,35.59,0.94,0,0,1008.696667,37.19,1,3.108,300,,4.69,1,0,0,0,0,0,0,0,1,0
11/27/15 11:00,11.45,34.76,1,35.59,0.94,0,0,1008.243333,37.19,1,4.346,311,,3.36,1,0,0,0,0,0,0,0,1,0
11/27/15 12:00,11.45,36.46,1,35.31,0.87,0,0,1007.79,38.73,1,3.108,339,,3.41,1,0,0,0,0,0,0,0,1,0
11/27/15 13:00,14.02,37.19,1,37.19,1,0,0,1007.613333,37.19,1,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/27/15 14:00,13.62,35.57,1,35.59,0.87,0,0,1007.436667,39.02,0,6.216,311,,4.69,1,0,0,0,0,0,0,0,1,0
11/27/15 15:00,14.58,34.3,1,34.59,0.83,0,0,1007.26,39.23,0,6.216,325,6.85,6.85,1,0,0,0,0,0,0,0,1,0
11/27/15 16:00,17.41,37.05,1,34.91,0.84,0,0,1007.493333,39.4,0,6.216,330,3.58,3.58,1,0,0,0,0,0,0,0,1,0
11/27/15 17:00,14.31,39.4,1,34.98,0.84,0,0,1007.726667,39.4,0,6.216,11,2.56,2.56,1,0,0,0,0,0,0,0,1,0
11/27/15 18:00,13.77,33.98,1,34.43,0.85,0.0047,0.24,1007.96,38.68,0,6.216,330,6.3,6.3,0,1,0,0,0,0,0,0,1,0
11/27/15 19:00,12.81,39.16,1,34.67,0.84,0.0095,0.24,1008.276667,39.16,0,6.216,330,2.56,2.56,0,1,0,0,0,0,0,0,1,0
11/27/15 20:00,11.85,36.84,1,35.59,0.87,0,0,1008.593333,39.02,0,6.216,320,,3.36,1,0,0,0,0,0,0,0,1,0
11/27/15 21:00,10.09,33.72,1,32.81,0.79,0,0,1008.91,38.68,0,6.216,315,,6.72,1,0,0,0,0,0,0,0,1,0
11/27/15 22:00,9.74,38.93,1,34.44,0.84,0.0142,0.24,1008.406667,38.93,0,6.216,341,1.71,1.71,0,1,0,0,0,0,0,0,1,0
11/27/15 23:00,9.52,38.93,1,34.44,0.84,0.0047,0.24,1007.903333,38.93,0,6.216,311,2.56,2.56,0,1,0,0,0,0,0,0,1,0
11/28/15 0:00,9.3,38.59,1,33.25,0.81,0.0047,0.24,1007.4,38.59,0,6.216,287,1.26,1.26,0,1,0,0,0,0,0,0,1,0
11/28/15 1:00,9.14,39.02,1,35.59,0.87,0,0,1007.903333,39.02,0,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/28/15 2:00,,39.02,1,35.59,0.87,0,0,1008.406667,39.02,0,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/28/15 3:00,8.82,33.07,1,33.07,0.82,0,0,1008.91,37.93,0,6.216,276,,6.34,1,0,0,0,0,0,0,0,1,0
11/28/15 4:00,12.6,39.02,1,35.59,0.87,0,0,1009.21,39.02,0,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/28/15 5:00,11.14,34.76,1,35.59,0.94,0,0,1009.51,37.19,0,6.216,311,,3.36,1,0,0,0,0,0,0,0,1,0
11/28/15 6:00,9.68,30.82,1,34,0.88,0,0,1009.81,37.32,0,6.216,303,,8.96,1,0,0,0,0,0,0,0,1,0
11/28/15 7:00,9.78,37.19,1,33.78,0.87,0,0,1010.086667,37.19,0,6.216,350,,2.24,1,0,0,0,0,0,0,0,1,0
11/28/15 8:00,16.81,36.84,1,35.59,0.87,0,0,1010.363333,39.02,1,6.216,30,,3.36,1,0,0,0,0,0,0,0,1,0
11/28/15 9:00,14.39,35.64,0.81,34.34,0.79,0,0,1010.64,40.28,1,6.216,297,,6.72,1,0,0,0,0,0,0,1,0,0
11/28/15 10:00,14.31,42.6,0.75,35.45,0.76,0,0,1010.63,42.6,2,6.216,101,0.85,0.85,1,0,0,0,0,0,0,1,0,0
11/28/15 11:00,15.35,43.97,0.75,35.36,0.72,0,0,1010.62,43.97,2,6.216,11,1.71,1.71,1,0,0,0,0,0,0,1,0,0
11/28/15 12:00,18.73,43.87,0.75,34.9,0.7,0,0,1010.61,43.87,1,6.216,264,1.79,1.79,1,0,0,0,0,0,0,1,0,0
11/28/15 13:00,27.18,45.83,0.75,35.68,0.68,0,0,1011.103333,45.83,1,6.216,,0,0,1,0,0,0,0,0,0,1,0,0
11/28/15 14:00,30.66,44.44,0.75,35.68,0.71,0,0,1011.596667,44.44,0,6.216,30,0.85,0.85,1,0,0,0,0,0,0,1,0,0
11/28/15 15:00,36.22,42.82,1,35.68,0.71,0,0,1012.09,44.44,0,6.216,30,3.58,3.58,1,0,0,0,0,0,0,0,1,0
11/28/15 16:00,41.03,42.84,1,34.07,0.71,0,0,1012.773333,42.84,0,6.216,281,2.56,2.56,1,0,0,0,0,0,0,0,1,0
11/28/15 17:00,44.7,40.8,1,35.59,0.82,0,0,1013.456667,40.8,0,6.216,11,,1.11,1,0,0,0,0,0,0,0,1,0
11/28/15 18:00,33.4,36.7,1,33.43,0.76,0,0,1014.14,40.51,0,6.216,7,5.52,5.52,1,0,0,0,0,0,0,0,1,0
11/28/15 19:00,47.92,35.51,1,33.91,0.79,0,0,1015.143333,39.87,0,6.216,20,6.14,6.14,1,0,0,0,0,0,0,0,1,0
11/28/15 20:00,44.84333333,36.78,1,33.84,0.79,0,0,1016.146667,39.87,0,6.216,41,4.44,4.44,1,0,0,0,0,0,0,0,1,0
11/28/15 21:00,,36.4,0.63,33.56,0.8,0,0,1017.15,39.22,0,6.216,0,4.02,4.02,1,0,0,0,0,0,0,1,0,0
11/28/15 22:00,38.69,39.64,1,35,0.83,0,0,1017.786667,39.64,0,6.216,0,1.71,1.71,1,0,0,0,0,0,0,0,1,0
11/28/15 23:00,48.5,37.32,1,33.68,0.79,0,0,1018.423333,39.64,0,6.216,20,3.58,3.58,1,0,0,0,0,0,0,0,1,0
11/29/15 0:00,58.31,35.02,0.76,33.69,0.82,0,0,1019.06,38.83,0,6.216,336,5.1,5.1,1,0,0,0,0,0,0,1,0,0
11/29/15 1:00,80.15,38.01,1,33.45,0.83,0,0,1019.27,38.01,0,6.216,20,2.56,2.56,1,0,0,0,0,0,0,0,1,0
11/29/15 2:00,68.64,38.25,1,33.76,0.84,0,0,1019.48,38.25,0,6.216,,1.75,1.75,1,0,0,0,0,0,0,0,1,0
11/29/15 3:00,85.73,34.8,0.88,33.54,0.83,0,0,1019.69,38.21,0,6.216,316,,4.48,1,0,0,0,0,0,0,0,1,0
11/29/15 4:00,99.13,37.19,1,35.59,0.94,0,0,1020.326667,37.19,0,6.216,,,0,1,0,0,0,0,0,0,0,1,0
11/29/15 5:00,82.27,36.84,1,35.59,0.87,0,0,1020.963333,39.02,0,6.216,101,,3.36,1,0,0,0,0,0,0,0,1,0
11/29/15 6:00,16.4,35.95,0.89,31.43,0.71,0,0,1021.6,40.18,0,6.216,357,,6.04,1,0,0,0,0,0,0,0,1,0
11/29/15 7:00,28.14,37.65,1,32.02,0.71,0,0,1021.98,40.8,0,6.216,101,,4.69,1,0,0,0,0,0,0,0,1,0
11/29/15 8:00,42.68,38.96,0.75,33.78,0.71,0,0,1022.36,42.6,1,6.216,41,,5.82,1,0,0,0,0,0,0,1,0,0
11/29/15 9:00,45.28,45.46,0.48,30.92,0.55,0,0,1022.74,46.4,1,6.216,147,3.15,3.15,1,0,0,0,0,0,0,0,0,1
11/29/15 10:00,44.95,45.86,0.19,31.91,0.53,0,0,1022.64,48.15,2,6.216,330,5.29,5.29,1,0,0,0,0,0,0,0,0,1
11/29/15 11:00,27.405,44.52,0.75,31.79,0.52,0,0,1022.54,48.39,2,6.216,341,8.69,8.69,1,0,0,0,0,0,0,1,0,0
